,App,SHA,TestFilePath,ReplaceConditionalByParameterizedTest,isReplaceConditionalByParameterizedTest,prediction
33356,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/NewsServiceTest.java,0.0,False,True
33364,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/design/api/ApiObjectTest.java,0.0,False,False
33365,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/design/AbstractViolationTests.java,0.0,False,True
33367,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/socket/marketdata/SecurityEventAsyncServiceTest.java,0.0,False,True
33375,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/socket/marketdata/DeepAsyncServiceTest.java,0.0,False,True
33378,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,iextrading4j-api/src/test/java/pl/zankowski/iextrading4j/api/stocks/ChartRangeTest.java,0.0,False,True
33396,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/TopsServiceTest.java,0.0,False,True
33429,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/SplitsServiceTest.java,0.0,False,True
33438,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stats/HistoricalDailyServiceTest.java,0.0,False,True
33442,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/socket/marketdata/TopsAsyncServiceTest.java,0.0,False,True
33444,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/socket/marketdata/TradingStatusAsyncServiceTest.java,0.0,False,True
33506,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/OhlcServiceTest.java,0.0,False,True
33534,wojciechzankowski/iextrading4j,0e779390fbc8f475cdc87ce91d0a183a3525d7f1,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/TopsServiceTest.java,0.0,False,True
33535,wojciechzankowski/iextrading4j,0e779390fbc8f475cdc87ce91d0a183a3525d7f1,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/TradingStatusServiceTest.java,0.0,False,True
33548,wojciechzankowski/iextrading4j,0e779390fbc8f475cdc87ce91d0a183a3525d7f1,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/KeyStatsServiceTest.java,0.0,False,True
33552,wojciechzankowski/iextrading4j,0e779390fbc8f475cdc87ce91d0a183a3525d7f1,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/EffectiveSpreadServiceTest.java,0.0,False,True
33568,wojciechzankowski/iextrading4j,0e779390fbc8f475cdc87ce91d0a183a3525d7f1,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/DynamicChartServiceTest.java,0.0,False,True
33578,wojciechzankowski/iextrading4j,0e779390fbc8f475cdc87ce91d0a183a3525d7f1,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/design/api/ApiObjectTest.java,0.0,False,False
33590,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/TradesServiceTest.java,0.0,False,True
33594,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/AuctionServiceTest.java,0.0,False,True
33613,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/ThresholdSecuritiesServiceTest.java,0.0,False,True
33626,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/ListServiceTest.java,0.0,False,True
33643,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,iextrading4j-api/src/test/java/pl/zankowski/iextrading4j/api/stocks/ChartRangeTest.java,0.0,False,True
33645,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,iextrading4j-client/src/test/java/pl/zankowski/iextrading4j/client/rest/request/stocks/BookRequestBuilderTest.java,0.0,False,True
33660,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/TopsServiceTest.java,0.0,False,True
33661,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/TradingStatusServiceTest.java,0.0,False,True
33664,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/LastServiceTest.java,0.0,False,True
33679,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/EarningsServiceTest.java,0.0,False,True
33684,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/QuoteServiceTest.java,0.0,False,True
33686,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/OpenCloseServiceTest.java,0.0,False,True
33698,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stats/HistoricalServiceTest.java,0.0,False,True
33712,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/acceptance/MarketAcceptanceTest.java,0.0,False,False
33723,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/TradingStatusServiceTest.java,0.0,False,True
33742,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/PreviousServiceTest.java,0.0,False,True
33749,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/ChartServiceTest.java,0.0,False,True
33755,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/OhlcServiceTest.java,0.0,False,True
33758,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/DelayedQuoteServiceTest.java,0.0,False,True
33778,wojciechzankowski/iextrading4j,6424b31ad14d61d78d92e52fc327477a4448879c,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/OpHaltStatusServiceTest.java,0.0,False,True
33781,wojciechzankowski/iextrading4j,6424b31ad14d61d78d92e52fc327477a4448879c,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/HistServiceTest.java,0.0,False,True
33785,wojciechzankowski/iextrading4j,6424b31ad14d61d78d92e52fc327477a4448879c,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/BookServiceTest.java,0.0,False,True
33804,wojciechzankowski/iextrading4j,6424b31ad14d61d78d92e52fc327477a4448879c,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/RelevantServiceTest.java,0.0,False,True
33816,wojciechzankowski/iextrading4j,6424b31ad14d61d78d92e52fc327477a4448879c,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/OhlcServiceTest.java,0.0,False,True
33823,wojciechzankowski/iextrading4j,6424b31ad14d61d78d92e52fc327477a4448879c,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stats/HistoricalDailyServiceTest.java,0.0,False,True
33830,wojciechzankowski/iextrading4j,ca8d05fad6be985e6fea735ee85fed5d6a320b93,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/SystemEventServiceTest.java,0.0,False,True
33831,wojciechzankowski/iextrading4j,ca8d05fad6be985e6fea735ee85fed5d6a320b93,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/OfficialPriceServiceTest.java,0.0,False,True
33832,wojciechzankowski/iextrading4j,ca8d05fad6be985e6fea735ee85fed5d6a320b93,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/TradesServiceTest.java,0.0,False,True
33866,wojciechzankowski/iextrading4j,ca8d05fad6be985e6fea735ee85fed5d6a320b93,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/ChartServiceTest.java,0.0,False,True
33869,wojciechzankowski/iextrading4j,ca8d05fad6be985e6fea735ee85fed5d6a320b93,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/BookServiceTest.java,0.0,False,True
33870,wojciechzankowski/iextrading4j,ca8d05fad6be985e6fea735ee85fed5d6a320b93,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/SplitsServiceTest.java,0.0,False,True
33872,wojciechzankowski/iextrading4j,ca8d05fad6be985e6fea735ee85fed5d6a320b93,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/OhlcServiceTest.java,0.0,False,True
33880,wojciechzankowski/iextrading4j,ca8d05fad6be985e6fea735ee85fed5d6a320b93,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stats/IntradayServiceTest.java,0.0,False,True
33887,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/OfficialPriceServiceTest.java,0.0,False,True
33898,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/TradeBreaksServiceTest.java,0.0,False,True
33906,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/BaseServiceTest.java,0.0,False,True
33907,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/DividendsServiceTest.java,0.0,False,True
33911,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/PeersServiceTest.java,0.0,False,True
33920,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/OpenCloseServiceTest.java,0.0,False,True
33921,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/CompanyServiceTest.java,0.0,False,True
33931,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/DelayedQuoteServiceTest.java,0.0,False,True
33936,wojciechzankowski/iextrading4j,7e1dfcf145971dc31df045ae61a013014b6ef8f3,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stats/IntradayServiceTest.java,0.0,False,True
33940,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,iextrading4j-api/src/test/java/pl/zankowski/iextrading4j/api/stocks/BookTest.java,0.0,False,False
33944,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/TradesServiceTest.java,0.0,False,True
33955,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/LastServiceTest.java,0.0,False,True
33968,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/EffectiveSpreadServiceTest.java,0.0,False,True
33974,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/QuoteServiceTest.java,0.0,False,True
33982,wojciechzankowski/iextrading4j,e3f51ae2ecb50776993431857ac2c8397e67a6dd,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/SplitsServiceTest.java,0.0,False,True
34010,wojciechzankowski/iextrading4j,840c070fafd5214a6b25e6799fc6554468f0332c,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/market/MarketServiceTest.java,0.0,False,True
34011,wojciechzankowski/iextrading4j,840c070fafd5214a6b25e6799fc6554468f0332c,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/BaseServiceTest.java,0.0,False,True
34012,wojciechzankowski/iextrading4j,840c070fafd5214a6b25e6799fc6554468f0332c,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/DividendsServiceTest.java,0.0,False,True
34024,wojciechzankowski/iextrading4j,840c070fafd5214a6b25e6799fc6554468f0332c,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/CompanyServiceTest.java,0.0,False,True
34031,wojciechzankowski/iextrading4j,840c070fafd5214a6b25e6799fc6554468f0332c,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/DelayedQuoteServiceTest.java,0.0,False,True
34037,wojciechzankowski/iextrading4j,840c070fafd5214a6b25e6799fc6554468f0332c,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/design/api/ApiObjectTest.java,0.0,False,False
34041,wojciechzankowski/iextrading4j,b018ed9448a7e768271aa4971481d19b158c6f6b,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/TradesServiceTest.java,0.0,False,True
34046,wojciechzankowski/iextrading4j,b018ed9448a7e768271aa4971481d19b158c6f6b,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/marketdata/HistServiceTest.java,0.0,False,True
34059,wojciechzankowski/iextrading4j,b018ed9448a7e768271aa4971481d19b158c6f6b,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/PeersServiceTest.java,0.0,False,True
34060,wojciechzankowski/iextrading4j,b018ed9448a7e768271aa4971481d19b158c6f6b,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/EffectiveSpreadServiceTest.java,0.0,False,True
34062,wojciechzankowski/iextrading4j,b018ed9448a7e768271aa4971481d19b158c6f6b,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/PreviousServiceTest.java,0.0,False,True
34063,wojciechzankowski/iextrading4j,b018ed9448a7e768271aa4971481d19b158c6f6b,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/RelevantServiceTest.java,0.0,False,True
34073,wojciechzankowski/iextrading4j,b018ed9448a7e768271aa4971481d19b158c6f6b,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/SplitsServiceTest.java,0.0,False,True
34074,wojciechzankowski/iextrading4j,b018ed9448a7e768271aa4971481d19b158c6f6b,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/NewsServiceTest.java,0.0,False,True
34075,wojciechzankowski/iextrading4j,b018ed9448a7e768271aa4971481d19b158c6f6b,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/rest/stock/DelayedQuoteServiceTest.java,0.0,False,True
34081,wojciechzankowski/iextrading4j,b018ed9448a7e768271aa4971481d19b158c6f6b,iextrading4j-test/src/test/java/pl/zankowski/iextrading4j/test/design/api/ApiObjectTest.java,0.0,False,False
5,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/alternative/CryptoPriceTest.java,0.0,False,True
9,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/corporate/AdvancedDistributionTest.java,0.0,False,False
19,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/forex/HistoricalCurrencyRateTest.java,0.0,False,False
34,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/marketdata/TradingStatusTest.java,0.0,False,True
39,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/refdata/IEXNextDayExDateTest.java,0.0,False,False
53,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stats/HistoricalDailyStatsTest.java,0.0,False,False
59,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stats/RecordsStatsTest.java,0.0,False,False
68,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stocks/EffectiveSpreadTest.java,0.0,False,False
75,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stocks/LargestTradeTest.java,0.0,False,False
95,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stocks/BarDataTest.java,0.0,False,False
96,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stocks/v1/BatchStocksTest.java,0.0,False,False
98,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/stocks/v1/CashFlowsTest.java,0.0,False,True
121,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/api/util/SetUtilTest.java,0.0,False,True
140,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/mapper/DividendTypeIdSerializerTest.java,0.0,False,True
145,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/mapper/FlagSerializerTest.java,0.0,False,True
178,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/account/MessageCutoffRequestBuilderTest.java,0.0,False,False
179,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/account/MetadataRequestBuilderTest.java,0.0,False,False
193,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/filter/RequestFilterTest.java,0.0,False,True
195,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/forex/CurrencyConversionRequestBuilderTest.java,0.0,False,False
229,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/RegionSymbolsRequestBuilderTest.java,0.0,False,False
239,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/stats/RecentStatsRequestBuilderTest.java,0.0,False,False
260,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/datapoint/TimeSeriesRequestBuilderTest.java,0.0,False,False
261,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/stocks/TodayEarningsRequestBuilderTest.java,0.0,False,False
265,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/AdvancedStatsRequestBuilderTest.java,0.0,False,False
